	vendita		post-vendita	15522
	produzione		post-produzione	12751
	laurea		post-laurea	9365
	rock		post-rock	4879
	moderno		post-moderno	4517
	punk		post-punk	4507
	apocalittico		post-apocalittico	3453
	sisma		post-sisma	3273
	diploma		post-diploma	3095
	terremoto		post-terremoto	3050
	dottorato		post-dottorato	2690
	menopausa		post-menopausa	2664
	parto		post-parto	2651
	marketing		post-marketing	2472
	modernità		post-modernità	2331
	trattamento		post-trattamento	2202
	partita		post-partita	2178
	intervento		post-intervento	1997
	verità		post-verità	1937
	allenamento		post-allenamento	1737
	raccolta		post-raccolta	1581
	gara		post-gara	1553
	apocalittica		post-apocalittica	1524
	emergenza		post-emergenza	1520
	trapianto		post-trapianto	1484
	operatori		post-operatori	1454
	natale		post-natale	1360
	Covid		post-Covid	1315
	sovietica		post-sovietica	1298
	consumo		post-consumo	1277
	hardcore		post-hardcore	1272
	crisi		post-crisi	1133
	umano		post-umano	959
	comunisti		post-comunisti	955
	concilio		post-concilio	920
	workout		post-workout	883
	guerra		post-guerra	871
	Brexit		post-Brexit	859
	processing		post-processing	844
	elaborazione		post-elaborazione	832
	conflitto		post-conflitto	819
	fascista		post-fascista	797
	grunge		post-grunge	706
	lancio		post-lancio	704
	evento		post-evento	665
	acuzie		post-acuzie	662
	riforma		post-riforma	641
	esposizione		post-esposizione	640
	modernismo		post-modernismo	637
	rivoluzionaria		post-rivoluzionaria	626
	Concilio		post-Concilio	598
	scuola		post-scuola	591
	voto		post-voto	555
	pandemia		post-pandemia	554
	fordismo		post-fordismo	516
	rivoluzionario		post-rivoluzionario	509
	ictus		post-ictus	469
	esercizio		post-esercizio	461
	impressionismo		post-impressionismo	436
	elezioni		post-elezioni	432
	fazione		post-fazione	432
	covid		post-covid	424
	apocalittici		post-apocalittici	415
	test		post-test	415
	lockdown		post-lockdown	411
	qualifica		post-qualifica	406
	installazione		post-installazione	401
	trauma		post-trauma	390
	adozione		post-adozione	380
	strutturalismo		post-strutturalismo	379
	informazione		post-informazione	373
	democrazia		post-democrazia	372
	combustione		post-combustione	371
	apartheid		post-apartheid	352
	infarto		post-infarto	338
	comunismo		post-comunismo	322
	aborto		post-aborto	311
	fascisti		post-fascisti	311
	operazione		post-operazione	292
	ricovero		post-ricovero	287
	nazionale		post-nazionale	276
	Kyoto		post-Kyoto	275
	acquisto		post-acquisto	267
	apocalittiche		post-apocalittiche	265
	colonialismo		post-colonialismo	263
	base		post-base	259
	gravidanza		post-gravidanza	245
	dimissione		post-dimissione	243
	modern		post-modern	243
	incidente		post-incidente	241
	infortunio		post-infortunio	241
	referendum		post-referendum	237
	operativa		post-operativa	236
	rivoluzione		post-rivoluzione	236
	alluvione		post-alluvione	234
	terapia		post-terapia	231
	indipendenza		post-indipendenza	222
	fascismo		post-fascismo	216
	fusione		post-fusione	212
	impianto		post-impianto	211
	commercializzazione		post-commercializzazione	205
	genomica		post-genomica	202
	vacanze		post-vacanze	201
	corso		post-corso	200
	lavoro		post-lavoro	197
	Gheddafi		post-Gheddafi	196
	sovietiche		post-sovietiche	194
	pranzo		post-pranzo	193
	chiusura		post-chiusura	188
	razionalista		post-razionalista	187
	mastectomia		post-mastectomia	184
	cena		post-cena	183
	coronavirus		post-coronavirus	181
	depilazione		post-depilazione	179
	Crisi		post-Crisi	178
	Guerra		post-Guerra	176
	Saddam		post-Saddam	175
	stampa		post-stampa	173
	adolescenza		post-adolescenza	172
	sbornia		post-sbornia	172
	vaccinazione		post-vaccinazione	169
	chirurgia		post-chirurgia	165
	COVID		post-COVID	165
	concerto		post-concerto	164
	Expo		post-Expo	164
	carico		post-carico	159
	ciclo		post-ciclo	155
	apocalisse		post-apocalisse	153
	umani		post-umani	153
	obbligo		post-obbligo	147
	scolastico		post-scolastico	147
	adolescenti		post-adolescenti	146
	PC		post-PC	146
	reunion		post-reunion	146
	trading		post-trading	141
	umanesimo		post-umanesimo	140
	apertura		post-apertura	139
	contatore		post-contatore	139
	catastrofe		post-catastrofe	136
	disastro		post-disastro	133
	Mubarak		post-Mubarak	133
	rivoluzionari		post-rivoluzionari	130
	capitalismo		post-capitalismo	129
	formazione		post-formazione	129
	rasatura		post-rasatura	128
	affido		post-affido	125
	polio		post-polio	125
	produrre		post-produrre	124
	scolastica		post-scolastica	124
	tsunami		post-tsunami	123
	lavorazione		post-lavorazione	122
	metafisica		post-metafisica	121
	nascita		post-nascita	121
	riproduttiva		post-riproduttiva	120
	vacanza		post-vacanza	120
	tutto		post-tutto	119
	produzioni		post-produzioni	116
	democristiani		post-democristiani	115
	raccolto		post-raccolto	115
	acquisizione		post-acquisizione	114
	operaismo		post-operaismo	114
	tesi		post-tesi	114
	femminismo		post-femminismo	113
	avanguardia		post-avanguardia	111
	Covid-19		post-Covid-19	111
	cresima		post-cresima	111
	strutturalisti		post-strutturalisti	111
	estrazione		post-estrazione	109
	golpe		post-golpe	109
	metafisico		post-metafisico	109
	riscaldamento		post-riscaldamento	107
	matrimonio		post-matrimonio	106
	prodotto		post-prodotto	106
	iniezione		post-iniezione	105
	termine		post-termine	105
	antica		post-antica	104
	derby		post-derby	104
	war		post-war	104
	tensione		post-tensione	103
	volo		post-volo	103
	acne		post-acne	101
	COVID-19		post-COVID-19	101
	divorzio		post-divorzio	100
	incendio		post-incendio	99
	pasto		post-pasto	99
	prodotte		post-prodotte	99
	procedura		post-procedura	98
	processo		post-processo	98
	gestione		post-gestione	96
	pop		post-pop	96
	rivoluzionarie		post-rivoluzionarie	96
	rottura		post-rottura	96
	storia		post-storia	96
	ferie		post-ferie	95
	Laurea		post-Laurea	95
	umanità		post-umanità	95
	Berlusconi		post-Berlusconi	94
	viaggio		post-viaggio	94
	maturità		post-maturità	93
	visione		post-visione	93
	approvazione		post-approvazione	92
	Coronavirus		post-Coronavirus	92
	critica		post-critica	92
	esame		post-esame	92
	fioritura		post-fioritura	92
	nazista		post-nazista	92
	diagnosi		post-diagnosi	91
	dittatura		post-dittatura	89
	sessantottini		post-sessantottini	89
	crescita		post-crescita	88
	sessantotto		post-sessantotto	88
	autore		post-autore	87
	negoziazione		post-negoziazione	87
	Covid19		post-Covid19	86
	epilazione		post-epilazione	86
	sbronza		post-sbronza	86
	politico		post-politico	84
	antibiotica		post-antibiotica	83
	campionato		post-campionato	83
	post		post-post	83
	internet		post-internet	82
	spettacolo		post-spettacolo	82
	morte		post-morte	81
	qualcosa		post-qualcosa	81
	mercato		post-mercato	80
	anarchismo		post-anarchismo	79
	infartuati		post-infartuati	79
	Ora		post-Ora	79
	adolescente		post-adolescente	78
	peeling		post-peeling	78
	Tangentopoli		post-Tangentopoli	78
	Calciopoli		post-Calciopoli	77
	prostatectomia		post-prostatectomia	77
	separazione		post-separazione	77
	sesso		post-sesso	76
	thrash		post-thrash	76
	processamento		post-processamento	75
	finale		post-finale	74
	garanzia		post-garanzia	74
	sincronizzazione		post-sincronizzazione	74
	cristiani		post-cristiani	73
	socialisti		post-socialisti	73
	dose		post-dose	72
	svezzamento		post-svezzamento	72
	capillari		post-capillari	71
	esilio		post-esilio	71
	Fukushima		post-Fukushima	71
	petrolio		post-petrolio	71
	rilascio		post-rilascio	71
	carolingia		post-carolingia	70
	fiera		post-fiera	70
	process		post-process	70
	pubblicazione		post-pubblicazione	70
	cottura		post-cottura	69
	freudiani		post-freudiani	69
	olocausto		post-olocausto	69
	Panamax		post-Panamax	69
	analitica		post-analitica	68
	embrionale		post-embrionale	68
	feste		post-feste	68
	prodotti		post-prodotti	68
	shampoo		post-shampoo	67
	autorizzazione		post-autorizzazione	66
	coma		post-coma	66
	Lehman		post-Lehman	66
	marxismo		post-marxismo	66
	ristrutturazione		post-ristrutturazione	66
	Vietnam		post-Vietnam	66
	coito		post-coito	65
	euro		post-euro	65
	mondiale		post-mondiale	65
	studio		post-studio	65
	antibiotico		post-antibiotico	64
	classici		post-classici	64
	dottorandi		post-dottorandi	64
	esotismo		post-esotismo	64
	flop		post-flop	64
	pc		post-pc	64
	progetto		post-progetto	64
	basso		post-basso	63
	crediti		post-crediti	63
	globalizzazione		post-globalizzazione	63
	memoria		post-memoria	63
	Mondiale		post-Mondiale	63
	stalinista		post-stalinista	63
	americano		post-americano	62
	donazione		post-donazione	62
	larve		post-larve	62
	lettura		post-lettura	62
	processore		post-processore	62
	quarantena		post-quarantena	62
	tangentopoli		post-tangentopoli	62
	chemioterapia		post-chemioterapia	61
	critico		post-critico	61
	minzione		post-minzione	61
	transizione		post-transizione	61
	disco		post-disco	60
	pillola		post-pillola	60
	Sessantotto		post-Sessantotto	60
	vittoria		post-vittoria	60
	allegagione		post-allegagione	59
	colecistectomia		post-colecistectomia	59
	congresso		post-congresso	59
	production		post-production	59
	puntata		post-puntata	59
	umanista		post-umanista	59
	vaccino		post-vaccino	59
	carriera		post-carriera	58
	cura		post-cura	58
	futurista		post-futurista	58
	restyling		post-restyling	58
	scolastiche		post-scolastiche	58
	unificazione		post-unificazione	58
	Assad		post-Assad	57
	intermedio		post-intermedio	57
	panamax		post-panamax	57
	attività		post-attività	56
	beat		post-beat	56
	brufolo		post-brufolo	56
	corsa		post-corsa	56
	drammatico		post-drammatico	56
	ideologia		post-ideologia	56
	infezione		post-infezione	56
	muro		post-muro	56
	nuziale		post-nuziale	56
	Pci		post-Pci	56
	utilizzo		post-utilizzo	56
	macchiaioli		post-macchiaioli	55
	romantici		post-romantici	55
	serata		post-serata	55
	trattamenti		post-trattamenti	55
	Vaticano		post-Vaticano	55
	aggiudicazione		post-aggiudicazione	54
	anni		post-anni	54
	atlantica		post-atlantica	54
	calamità		post-calamità	54
	cinema		post-cinema	54
	conferenza		post-conferenza	54
	costruzione		post-costruzione	54
	dottorati		post-dottorati	54
	estate		post-estate	54
	virus		post-virus	54
	brigatismo		post-brigatismo	53
	immersione		post-immersione	53
	marxisti		post-marxisti	53
	proiezione		post-proiezione	53
	romanticismo		post-romanticismo	53
	scatto		post-scatto	53
	sforzo		post-sforzo	53
	analisi		post-analisi	52
	cyberpunk		post-cyberpunk	52
	festival		post-festival	52
	feudale		post-feudale	52
	orgasmo		post-orgasmo	52
	pagato		post-pagato	52
	laureati		post-laureati	51
	maternità		post-maternità	51
	montaggio		post-montaggio	51
	porno		post-porno	51
	attacco		post-attacco	50
	cubismo		post-cubismo	50
	fordisti		post-fordisti	50
	indulto		post-indulto	50
	PCI		post-PCI	50
	titoli		post-titoli	50
	Beatles		post-Beatles	49
	broncodilatatore		post-broncodilatatore	49
	elezione		post-elezione	49
	hippy		post-hippy	49
	invasione		post-invasione	49
	realizzazione		post-realizzazione	49
	scavo		post-scavo	49
	sviluppo		post-sviluppo	49
	dimissioni		post-dimissioni	48
	lavaggio		post-lavaggio	48
	normale		post-normale	48
	novecentesca		post-novecentesca	48
	pagamento		post-pagamento	48
	registrazione		post-registrazione	48
	stagione		post-stagione	48
	dimagrimento		post-dimagrimento	47
	festività		post-festività	47
	missione		post-missione	47
	orbitale		post-orbitale	47
	pensionamento		post-pensionamento	47
	recessione		post-recessione	47
	scarsità		post-scarsità	47
	secolarizzazione		post-secolarizzazione	47
	calciopoli		post-calciopoli	46
	cantiere		post-cantiere	46
	jugoslavi		post-jugoslavi	46
	novecentesco		post-novecentesco	46
	sinistro		post-sinistro	46
	techno		post-techno	46
	applicazione		post-applicazione	45
	epidemia		post-epidemia	45
	incentivi		post-incentivi	45
	liposuzione		post-liposuzione	45
	master		post-master	45
	picco		post-picco	45
	riunificazione		post-riunificazione	45
	sionismo		post-sionismo	45
	wave		post-wave	45
	fallimento		post-fallimento	44
	festa		post-festa	44
	incontro		post-incontro	44
	industrializzazione		post-industrializzazione	44
	jazz		post-jazz	44
	programma		post-programma	44
	scolastici		post-scolastici	44
	umanismo		post-umanismo	44
	anestesia		post-anestesia	43
	filtro		post-filtro	43
	hippie		post-hippie	43
	migrazione		post-migrazione	43
	prodotta		post-prodotta	43
	Sanremo		post-Sanremo	43
	sentenza		post-sentenza	43
	tour		post-tour	43
	trade		post-trade	43
	uso		post-uso	43
	visita		post-visita	43
	assunzione		post-assunzione	42
	attentato		post-attentato	42
	caduta		post-caduta	42
	campagna		post-campagna	42
	combustore		post-combustore	42
	consegna		post-consegna	42
	maratona		post-maratona	42
	crollo		post-crollo	41
	doccia		post-doccia	41
	folk		post-folk	41
	malattia		post-malattia	41
	meeting		post-meeting	41
	ottomana		post-ottomana	41
	ovulazione		post-ovulazione	41
	postmoderna		post-postmoderna	41
	secolarismo		post-secolarismo	41
	specializzazione		post-specializzazione	41
	comatosi		post-comatosi	40
	elementari		post-elementari	40
	italiano		post-italiano	40
	maturazione		post-maturazione	40
	postmoderno		post-postmoderno	40
	selezione		post-selezione	40
	sterilizzazione		post-sterilizzazione	40
	uscita		post-uscita	40
	attivazione		post-attivazione	39
	bruciatori		post-bruciatori	39
	chemio		post-chemio	39
	fermentazione		post-fermentazione	39
	franchismo		post-franchismo	39
	metropoli		post-metropoli	39
	accoglienza		post-accoglienza	38
	arresto		post-arresto	38
	attentati		post-attentati	38
	Dayton		post-Dayton	38
	Malagrotta		post-Malagrotta	38
	minimalismo		post-minimalismo	38
	saldatura		post-saldatura	38
	talebano		post-talebano	38
	tappa		post-tappa	38
	totalitario		post-totalitario	38
	accordo		post-accordo	37
	avanguardie		post-avanguardie	37
	cerimonia		post-cerimonia	37
	commozione		post-commozione	37
	conversione		post-conversione	37
	degenza		post-degenza	37
	dieta		post-dieta	37
	iniezioni		post-iniezioni	37
	lavori		post-lavori	37
	menarca		post-menarca	37
	opera		post-opera	37
	puntura		post-puntura	37
	riunione		post-riunione	37
	bruciatore		post-bruciatore	36
	fossile		post-fossile	36
	Katrina		post-Katrina	36
	macchiaiolo		post-macchiaiolo	36
	radioterapia		post-radioterapia	36
	rave		post-rave	36
	riabilitazione		post-riabilitazione	36
	ricostruzione		post-ricostruzione	36
	riproduttivo		post-riproduttivo	36
	abbuffata		post-abbuffata	35
	esperienza		post-esperienza	35
	implementazione		post-implementazione	35
	Oscar		post-Oscar	35
	privatizzazione		post-privatizzazione	35
	socialismo		post-socialismo	35
	aumento		post-aumento	34
	brexit		post-brexit	34
	Cresima		post-Cresima	34
	elaborazioni		post-elaborazioni	34
	esecuzione		post-esecuzione	34
	frattura		post-frattura	34
	giudizio		post-giudizio	34
	interventi		post-interventi	34
	metropolitani		post-metropolitani	34
	occupazione		post-occupazione	34
	produttore		post-produttore	34
	regime		post-regime	34
	Renzi		post-Renzi	34
	Risorgimento		post-Risorgimento	34
	Rivoluzione		post-Rivoluzione	34
	seduta		post-seduta	34
	show		post-show	34
	anossico		post-anossico	33
	cartesiana		post-cartesiana	33
	ceretta		post-ceretta	33
	democratici		post-democratici	33
	distribuzione		post-distribuzione	33
	femministe		post-femministe	33
	massaggio		post-massaggio	33
	petrolifera		post-petrolifera	33
	Trump		post-Trump	33
	unità		post-unità	33
	azione		post-azione	32
	Chernobyl		post-Chernobyl	32
	operati		post-operati	32
	orbitali		post-orbitali	32
	party		post-party	32
	randomizzazione		post-randomizzazione	32
	rientro		post-rientro	32
	sconfitta		post-sconfitta	32
	sinistra		post-sinistra	32
	armistizio		post-armistizio	31
	collaudo		post-collaudo	31
	colorazione		post-colorazione	31
	cristianesimo		post-cristianesimo	31
	ferragosto		post-ferragosto	31
	gastrectomia		post-gastrectomia	31
	gravidica		post-gravidica	31
	installate		post-installate	31
	raffreddamento		post-raffreddamento	31
	ritiro		post-ritiro	31
	scudetto		post-scudetto	31
	sionisti		post-sionisti	31
	Snowden		post-Snowden	31
	vacation		post-vacation	31
	Vaia		post-Vaia	31
	vendemmia		post-vendemmia	31
	combattimento		post-combattimento	30
	covid19		post-covid19	30
	datazione		post-datazione	30
	fatto		post-fatto	30
	graffitismo		post-graffitismo	30
	incenerimento		post-incenerimento	30
	operative		post-operative	30
	paleolitica		post-paleolitica	30
	scissione		post-scissione	30
	ablazione		post-ablazione	29
	aggiornamento		post-aggiornamento	29
	eliminazione		post-eliminazione	29
	fertilizzazione		post-fertilizzazione	29
	gioco		post-gioco	29
	influenza		post-influenza	29
	materialismo		post-materialismo	29
	Natale		post-Natale	29
	pensiero		post-pensiero	29
	positivistica		post-positivistica	29
	processori		post-processori	29
	rapporto		post-rapporto	29
	reindirizzamento		post-reindirizzamento	29
	riabilitativo		post-riabilitativo	29
	uragano		post-uragano	29
	antico		post-antico	28
	apostolico		post-apostolico	28
	avviamento		post-avviamento	28
	Bush		post-Bush	28
	cesareo		post-cesareo	28
	contagio		post-contagio	28
	modifica		post-modifica	28
	noir		post-noir	28
	ordine		post-ordine	28
	patriarcato		post-patriarcato	28
	prima		post-prima	28
	regata		post-regata	28
	soggiorno		post-soggiorno	28
	stress		post-stress	28